State,HighQ,HighQN,MedQ,MedQN,LowQ,LowQN,date
Iowa,367,831,290.25,828,247.09999999999999,110,2014-06-22
Kansas,350.45999999999998,998,259.44999999999999,813,120.12,126,2014-06-22
Kentucky,338.67000000000002,1261,182.19999999999999,1245,124.06,160,2014-06-22
Louisiana,367.06,1314,245.11000000000001,1113,143.37,279,2014-06-22
Maine,316.81999999999999,533,247.97999999999999,547,272.94999999999999,59,2014-06-22
Montana,267.60000000000002,662,252.00999999999999,316,632.30999999999995,27,2014-06-22
Nebraska,344.06,611,250.15000000000001,608,133.37,73,2014-06-22
Nevada,268.10000000000002,1065,229.16,1178,233.41,72,2014-06-22
New Hampshire,358.38999999999999,512,290.24000000000001,545,657.98000000000002,43,2014-06-22
New Jersey,350.18000000000001,2648,288.52999999999997,3455,224,223,2014-06-22
New Mexico,290.36000000000001,671,201.19999999999999,540,93.930000000000007,54,2014-06-22
New York,347.38999999999999,6795,266.07999999999998,7232,205.21000000000001,547,2014-06-22
North Carolina,350.27999999999997,3458,244.52000000000001,2461,149.69,270,2014-06-22
North Dakota,401.14999999999998,178,363.29000000000002,260,335.80000000000001,20,2014-06-22
Ohio,335.69,3657,217.16999999999999,3580,162.06,476,2014-06-22
Oklahoma,364.94999999999999,909,234.41,878,118.22,163,2014-06-22
Oregon,209.03,1887,185.16,1628,162.91,79,2014-06-22
Maryland,371.5,2411,250.80000000000001,1987,189.56999999999999,176,2014-06-22
Massachusetts,350.70999999999998,3465,292.86000000000001,3061,221.94,250,2014-06-22
Michigan,293.5,3548,277.37,3130,271.79000000000002,259,2014-06-22
Minnesota,359.20999999999998,2062,278.76999999999998,1993,181.19999999999999,110,2014-06-22
Mississippi,337.04000000000002,519,146.16999999999999,451,146.81999999999999,123,2014-06-22
Missouri,362.26999999999998,1907,244.08000000000001,1711,146.62,263,2014-06-22
Pennsylvania,367.22000000000003,4703,267.20999999999998,4083,192.22999999999999,439,2014-06-22
Rhode Island,324.56999999999999,621,255.77000000000001,442,203.71000000000001,38,2014-06-22
South Carolina,343.22000000000003,1420,201.27000000000001,1144,189.75999999999999,144,2014-06-22
South Dakota,378.98000000000002,188,351.87,212,123.94,22,2014-06-22
Tennessee,353.64999999999998,1916,224.75,1567,187.33000000000001,182,2014-06-22
Texas,338.23000000000002,7174,232.80000000000001,7166,144.37,1027,2014-06-22
Utah,289.31999999999999,820,238.91,877,204.58000000000001,56,2014-06-22
Vermont,377.01999999999998,318,319.56999999999999,291,190.36000000000001,26,2014-06-22
Virginia,368.73000000000002,2981,291.17000000000002,2515,221.99000000000001,245,2014-06-22
Washington,232.27000000000001,2818,189.93000000000001,2893,138.78999999999999,134,2014-06-22
West Virginia,354.49000000000001,468,216.13999999999999,455,155.80000000000001,49,2014-06-22
Wisconsin,353.63,1925,271.29000000000002,1758,237.56,145,2014-06-22
Wyoming,351.25,109,359.79000000000002,158,161.30000000000001,12,2014-06-22
Alabama,340.85000000000002,1367,202.12,1226,147.50999999999999,157,2014-07-22
Alaska,287.32999999999998,323,261.37,395,407.31,32,2014-07-22
Arizona,300.93000000000001,2366,209.03999999999999,2094,186.63,277,2014-07-22
Arkansas,348.39999999999998,737,182.22999999999999,706,126.2,134,2014-07-22
California,245.49000000000001,14834,191.69,16489,188.94,965,2014-07-22
Colorado,238.19999999999999,2782,196.68000000000001,2387,227.66,162,2014-07-22
Connecticut,342.36000000000001,1586,273.13999999999999,1714,254.44,105,2014-07-22
Delaware,367.47000000000003,437,229.66,370,204.86000000000001,39,2014-07-22
District of Columbia,345.86000000000001,564,289.17000000000002,477,209.83000000000001,47,2014-07-22
Florida,302.06999999999999,8336,217.93000000000001,6975,151.97999999999999,623,2014-07-22
Georgia,327.06,3911,215.63999999999999,2954,145.62,278,2014-07-22
Hawaii,309.47000000000003,403,265.50999999999999,453,174.22999999999999,29,2014-07-22
Idaho,276.48000000000002,387,249.06999999999999,580,165.19,31,2014-07-22
Illinois,355.86000000000001,4955,282.80000000000001,4670,194,408,2014-07-22
Indiana,333.12,2100,210.84,1922,154.91999999999999,292,2014-07-22
Iowa,367.64999999999998,857,289.16000000000003,863,249.30000000000001,112,2014-07-22
Kansas,350.94,1026,262.64999999999998,847,122.23,129,2014-07-22
Kentucky,338.27999999999997,1296,182.37,1288,123.92,163,2014-07-22
Louisiana,366.38999999999999,1355,244.66,1158,143.22,283,2014-07-22
Maine,317.55000000000001,545,246.06999999999999,561,272.94999999999999,59,2014-07-22
Montana,266.98000000000002,675,243.93000000000001,328,588.03999999999996,29,2014-07-22
Nebraska,341.75999999999999,628,250.33000000000001,622,133.37,73,2014-07-22
Nevada,269.13,1100,229.22,1222,235.30000000000001,75,2014-07-22
New Hampshire,358.44,520,290.63,571,617.09000000000003,46,2014-07-22
New Jersey,349.72000000000003,2715,288.13999999999999,3582,226.46000000000001,232,2014-07-22
New Mexico,290.67000000000002,688,201.74000000000001,565,96.319999999999993,57,2014-07-22
New York,347.25,6972,265.58999999999997,7493,208.91999999999999,557,2014-07-22
North Carolina,349.92000000000002,3563,245.41999999999999,2553,149.22,277,2014-07-22
North Dakota,405.30000000000001,184,365.16000000000003,268,335.80000000000001,20,2014-07-22
Ohio,334.89999999999998,3759,217.49000000000001,3695,165.78999999999999,495,2014-07-22
Oklahoma,365.38999999999999,933,234.72999999999999,914,121.01000000000001,166,2014-07-22
Oregon,208.91,1949,184.22,1699,175.19999999999999,81,2014-07-22
Maryland,370.83999999999997,2502,252.22,2074,187.53,178,2014-07-22
Massachusetts,350.25999999999999,3577,289.35000000000002,3170,222.86000000000001,263,2014-07-22
Michigan,292.31999999999999,3621,275.76999999999998,3236,268.19999999999999,266,2014-07-22
Minnesota,357.97000000000003,2104,276.77999999999997,2077,186.19999999999999,113,2014-07-22
Mississippi,336.25,532,145.16,465,146.12,128,2014-07-22
Missouri,355.76999999999998,1963,245.46000000000001,1780,146,269,2014-07-22
Pennsylvania,366.48000000000002,4843,267.66000000000003,4219,192.22,451,2014-07-22
Rhode Island,322.88999999999999,636,257.89999999999998,457,199.96000000000001,40,2014-07-22
South Carolina,342.17000000000002,1460,201.52000000000001,1194,186.75999999999999,147,2014-07-22
South Dakota,377.24000000000001,193,351.95999999999998,222,123.94,22,2014-07-22
Tennessee,353.17000000000002,1974,225.25,1619,184.61000000000001,190,2014-07-22
Texas,337.57999999999998,7385,232.97999999999999,7408,144.21000000000001,1047,2014-07-22
Utah,288.36000000000001,850,239.05000000000001,907,207.34999999999999,57,2014-07-22
Vermont,375.56999999999999,327,318.56999999999999,304,190.36000000000001,27,2014-07-22
Virginia,367.95999999999998,3056,291.98000000000002,2597,222.41,253,2014-07-22
Washington,232.72999999999999,2941,189.99000000000001,3059,138.47,136,2014-07-22
West Virginia,354.29000000000002,483,214.91,465,148.86000000000001,53,2014-07-22
Wisconsin,353.61000000000001,1974,271.45999999999998,1825,250.78999999999999,147,2014-07-22
Wyoming,350.99000000000001,114,359.33999999999997,163,161.30000000000001,12,2014-07-22
Alabama,340.55000000000001,1398,204.16999999999999,1267,144.97999999999999,161,2014-08-22
Alaska,289.81,327,260.69,407,403.32999999999998,33,2014-08-22
Arizona,300.37,2418,209.61000000000001,2146,185.78,283,2014-08-22
Arkansas,346.66000000000003,760,180.21000000000001,729,126.09999999999999,135,2014-08-22
California,245.16999999999999,15181,191.47,16971,188.69999999999999,992,2014-08-22
Colorado,237.91,2852,196.96000000000001,2467,226.77000000000001,168,2014-08-22
Connecticut,341.07999999999998,1636,271.83999999999997,1765,249.99000000000001,107,2014-08-22
Delaware,365.88,448,230.27000000000001,380,204.86000000000001,39,2014-08-22
District of Columbia,346.73000000000002,580,288.55000000000001,496,209.83000000000001,47,2014-08-22
Florida,302.75,8526,217.66999999999999,7207,151.18000000000001,638,2014-08-22
Georgia,326.44999999999999,4021,216.43000000000001,3054,145.43000000000001,282,2014-08-22
Hawaii,310,417,266.68000000000001,464,174.22999999999999,29,2014-08-22
Idaho,277.10000000000002,395,248.88999999999999,590,163.53,32,2014-08-22
Illinois,355.83999999999997,5105,283.18000000000001,4838,193.38999999999999,412,2014-08-22
Indiana,333.17000000000002,2149,211.44999999999999,1978,155.34,302,2014-08-22
Iowa,366.27999999999997,879,289.67000000000002,900,249.30000000000001,112,2014-08-22
Kansas,351.06999999999999,1061,261.67000000000002,884,121.73,130,2014-08-22
Kentucky,338.38999999999999,1338,183.58000000000001,1322,123.31,167,2014-08-22
Louisiana,366.31,1388,244.83000000000001,1202,144.08000000000001,293,2014-08-22
Maine,315.55000000000001,560,254.22999999999999,578,272.94999999999999,59,2014-08-22
Montana,266.82999999999998,686,248.81,338,571.67999999999995,30,2014-08-22
Nebraska,341.56999999999999,641,250.94,643,133.37,73,2014-08-22
Nevada,268.10000000000002,1125,229.34999999999999,1263,234.28999999999999,76,2014-08-22
New Hampshire,356.61000000000001,539,291.25,587,617.09000000000003,46,2014-08-22
New Jersey,348.63,2790,288.13999999999999,3704,224.66999999999999,238,2014-08-22
New Mexico,289.20999999999998,712,201,575,94.879999999999995,58,2014-08-22
New York,346.12,7163,265.27999999999997,7726,208.36000000000001,575,2014-08-22
North Carolina,349.24000000000001,3659,245.99000000000001,2649,151.41999999999999,285,2014-08-22
North Dakota,405.45999999999998,186,365.32999999999998,272,336.50999999999999,21,2014-08-22
Ohio,334.5,3857,217.47,3806,165.30000000000001,503,2014-08-22
Oklahoma,363.38999999999999,962,232.28,935,122.59999999999999,175,2014-08-22
Oregon,208.66,1994,183.44999999999999,1757,177.41999999999999,84,2014-08-22
Maryland,370.25,2567,252.52000000000001,2150,187.00999999999999,181,2014-08-22
Massachusetts,350.32999999999998,3674,288.77999999999997,3301,221.68000000000001,269,2014-08-22
Michigan,291.17000000000002,3702,274.45999999999998,3322,265.05000000000001,272,2014-08-22
Minnesota,355.39999999999998,2158,276.10000000000002,2151,183.94,115,2014-08-22
Mississippi,336.94,545,146.44,480,145.16999999999999,130,2014-08-22
Missouri,357.44999999999999,2006,246.03,1845,146.09999999999999,273,2014-08-22
Pennsylvania,366.06,4999,268.11000000000001,4364,192.86000000000001,469,2014-08-22
Rhode Island,321.36000000000001,657,257.92000000000002,474,209.65000000000001,41,2014-08-22
South Carolina,342,1510,202.02000000000001,1236,185.30000000000001,152,2014-08-22
South Dakota,377.11000000000001,196,348.32999999999998,228,123.94,22,2014-08-22
Tennessee,352.93000000000001,2023,225.84,1665,184.52000000000001,197,2014-08-22
Texas,336.88999999999999,7534,232.31999999999999,7617,144.09999999999999,1065,2014-08-22
Utah,287.36000000000001,870,238.72,929,207.34999999999999,57,2014-08-22
Vermont,374.77999999999997,332,317.5,319,190.75999999999999,28,2014-08-22
Virginia,366.79000000000002,3147,292.08999999999997,2699,224.37,256,2014-08-22
Washington,232.69999999999999,3019,189.61000000000001,3152,136.53,143,2014-08-22
West Virginia,354.79000000000002,495,214.11000000000001,478,145.37,55,2014-08-22
Wisconsin,352.75,2024,271.75,1911,252.50999999999999,148,2014-08-22
Wyoming,330.41000000000003,117,356.25,170,161.30000000000001,12,2014-08-22
Alabama,339.13,1076,199.38,971,152.02000000000001,129,2014-01-23
Alaska,290.75,263,263.23000000000002,306,388.57999999999998,26,2014-01-23
Arizona,303.69,1995,210.19999999999999,1673,197.16999999999999,226,2014-01-23
Arkansas,360.73000000000002,591,183.33000000000001,563,128.03,116,2014-01-23
California,248.25,12434,193.18000000000001,13222,192.71000000000001,791,2014-01-23
Colorado,237.36000000000001,2270,197.43000000000001,1857,212.81999999999999,135,2014-01-23
Connecticut,347.22000000000003,1331,273.58999999999997,1364,254.00999999999999,93,2014-01-23
Delaware,372.79000000000002,360,225.91,282,199.88,34,2014-01-23
District of Columbia,351.50999999999999,454,293.52999999999997,361,211.38,40,2014-01-23
Florida,306.19999999999999,6718,219.53,5429,157.56999999999999,525,2014-01-23
Georgia,332.13999999999999,3198,214.56,2343,154.46000000000001,234,2014-01-23
Hawaii,308.22000000000003,335,272.55000000000001,363,162.11000000000001,26,2014-01-23
Idaho,275.83999999999997,323,255.78999999999999,456,133.75,22,2014-01-23
Illinois,357.05000000000001,4119,287.64999999999998,3768,181.72999999999999,347,2014-01-23
Indiana,336.44,1724,207.11000000000001,1503,161.44,255,2014-01-23
Iowa,372.00999999999999,713,292.94,672,250.34,104,2014-01-23
Kansas,355.19999999999999,856,261.31,653,123.2,110,2014-01-23
Kentucky,338.42000000000002,1045,181.44,1016,125.11,136,2014-01-23
Louisiana,374.69999999999999,1116,244.43000000000001,899,151.47,234,2014-01-23
Maine,319.86000000000001,466,260.16000000000003,445,214.80000000000001,52,2014-01-23
Montana,271.24000000000001,596,250.96000000000001,268,734.64999999999998,22,2014-01-23
Nebraska,352.64999999999998,523,248.74000000000001,525,142.50999999999999,63,2014-01-23
Nevada,270.51999999999998,931,219.31999999999999,958,255.22999999999999,62,2014-01-23
New Hampshire,378.23000000000002,443,287.32999999999998,465,561.24000000000001,39,2014-01-23
New Jersey,355.41000000000003,2299,293.19,2889,230.83000000000001,194,2014-01-23
New Mexico,294.63,581,205.25,450,63.700000000000003,42,2014-01-23
New York,352.24000000000001,5974,268.10000000000002,6025,189.75999999999999,494,2014-01-23
North Carolina,355.66000000000003,2883,247.41999999999999,1981,151.72,233,2014-01-23
North Dakota,410.88,141,328,210,269.55000000000001,13,2014-01-23
Ohio,336.76999999999998,3154,213.50999999999999,2916,167.81999999999999,411,2014-01-23
Oklahoma,365.06,779,229.19,700,120.54000000000001,134,2014-01-23
Oregon,212.65000000000001,1656,189.05000000000001,1370,175.34,63,2014-01-23
Maryland,379.60000000000002,2029,248.41,1608,194.99000000000001,154,2014-01-23
Massachusetts,353.66000000000003,2959,297.05000000000001,2550,217.65000000000001,224,2014-01-23
Michigan,298.26999999999998,3138,276.75,2607,228.03999999999999,233,2014-01-23
Minnesota,370.16000000000003,1768,278.25,1596,181.28,103,2014-01-23
Mississippi,340.43000000000001,420,150.69,360,137.47999999999999,99,2014-01-23
Missouri,367.99000000000001,1606,241.69,1333,151.37,211,2014-01-23
Pennsylvania,371.87,3961,266.25,3325,194.30000000000001,379,2014-01-23
Rhode Island,333.75999999999999,539,261.56,368,201.75,34,2014-01-23
South Carolina,347.08999999999997,1192,202.18000000000001,933,171.19999999999999,125,2014-01-23
South Dakota,385.67000000000002,169,367.48000000000002,170,125.68000000000001,20,2014-01-23
Tennessee,358.44,1609,224.66999999999999,1274,199.5,153,2014-01-23
Texas,342.13999999999999,6170,236.11000000000001,5862,142.66999999999999,875,2014-01-23
Utah,292.31,706,232.22,704,168.59,44,2014-01-23
Vermont,378.20999999999998,284,322.88,233,187.63999999999999,25,2014-01-23
Virginia,374.13999999999999,2554,288,2037,226.78,212,2014-01-23
Washington,235.84999999999999,2404,191.75999999999999,2436,142.94,110,2014-01-23
West Virginia,363.08999999999997,371,198.74000000000001,384,158.30000000000001,41,2014-01-23
Wisconsin,358.18000000000001,1676,269.50999999999999,1421,230.77000000000001,132,2014-01-23
Wyoming,354.02999999999997,94,378.63999999999999,137,161.30000000000001,11,2014-01-23
Alabama,340.73000000000002,1133,202.84,1021,146.33000000000001,133,2014-02-23
Alaska,286.43000000000001,280,253.84,320,388.57999999999998,26,2014-02-23
Arizona,303.31999999999999,2074,209.59,1761,195.13999999999999,238,2014-02-23
Arkansas,358.48000000000002,621,182.72999999999999,586,127.31,124,2014-02-23
California,247.87,12891,192.81999999999999,13787,191.03,828,2014-02-23
Colorado,237.56,2381,197.81,1959,227.88999999999999,143,2014-02-23
Connecticut,347.24000000000001,1383,276.93000000000001,1440,252.31,95,2014-02-23
Delaware,371.44999999999999,372,227.47,292,206.61000000000001,36,2014-02-23
District of Columbia,351.50999999999999,472,293.31999999999999,383,208.53,41,2014-02-23
Florida,305.49000000000001,7080,219.80000000000001,5753,153.30000000000001,543,2014-02-23
Georgia,331.17000000000002,3336,213.61000000000001,2439,152.41,238,2014-02-23
Hawaii,308.33999999999997,348,273.88999999999999,377,167.62,27,2014-02-23
Idaho,274.93000000000001,331,257.83999999999997,484,129.38999999999999,24,2014-02-23
Illinois,355.83999999999997,4325,287.67000000000002,3917,177.09,360,2014-02-23
Indiana,334.69,1819,207.84999999999999,1573,168.69999999999999,261,2014-02-23
Iowa,371.13,744,292.68000000000001,709,247.69,107,2014-02-23
Kansas,353.79000000000002,885,261.38999999999999,695,113.12,113,2014-02-23
Kentucky,338.13,1089,181.25,1061,124.52,142,2014-02-23
Louisiana,373.41000000000003,1159,243.80000000000001,948,147.65000000000001,247,2014-02-23
Maine,320.08999999999997,477,259.94,466,214.80000000000001,52,2014-02-23
Montana,270,613,250.90000000000001,284,734.64999999999998,22,2014-02-23
Nebraska,346.88999999999999,546,248.86000000000001,549,141.75999999999999,64,2014-02-23
Nevada,268.97000000000003,957,218.44,1007,252.49000000000001,63,2014-02-23
New Hampshire,370.97000000000003,460,289.70999999999998,479,677.38,41,2014-02-23
New Jersey,353.57999999999998,2375,292.07999999999998,3017,233.62,204,2014-02-23
New Mexico,291.75999999999999,606,204.13,466,69.760000000000005,43,2014-02-23
New York,351.19,6169,267.94999999999999,6290,189.63999999999999,507,2014-02-23
