State|HighQ|HighQN|date
Washington|235.09999999999999|2500|2014-02-24
West Virginia|363.44999999999999|397|2014-02-24
Wisconsin|357.41000000000003|1741|2014-02-24
Wyoming|351.81|96|2014-02-24
Alabama|341.17000000000002|1185|2014-03-24
Alaska|286.87|285|2014-03-24
Arizona|302.81|2131|2014-03-24
Arkansas|352.39999999999998|654|2014-03-24
California|246.96000000000001|13285|2014-03-24
Colorado|237.50999999999999|2492|2014-03-24
Connecticut|346.54000000000002|1426|2014-03-24
Delaware|372.02999999999997|387|2014-03-24
District of Columbia|348.13|486|2014-03-24
Florida|304.82999999999998|7361|2014-03-24
Georgia|329.54000000000002|3477|2014-03-24
Hawaii|315.13|361|2014-03-24
Idaho|275.44|343|2014-03-24
Illinois|357.56999999999999|4468|2014-03-24
Indiana|334.42000000000002|1871|2014-03-24
Iowa|370.94999999999999|762|2014-03-24
Kansas|352.35000000000002|925|2014-03-24
Kentucky|339.49000000000001|1146|2014-03-24
Louisiana|370.56|1195|2014-03-24
Maine|319.85000000000002|498|2014-03-24
Montana|269.20999999999998|626|2014-03-24
Nebraska|345.87|569|2014-03-24
Nevada|268.12|985|2014-03-24
New Hampshire|360.92000000000002|477|2014-03-24
New Jersey|353.16000000000003|2450|2014-03-24
New Mexico|291.13999999999999|625|2014-03-24
New York|350.70999999999998|6338|2014-03-24
North Carolina|354.13999999999999|3134|2014-03-24
North Dakota|401.42000000000002|161|2014-03-24
Ohio|335.67000000000002|3382|2014-03-24
Oklahoma|364.33999999999997|842|2014-03-24
Oregon|211.11000000000001|1772|2014-03-24
Maryland|376.99000000000001|2204|2014-03-24
Massachusetts|350.82999999999998|3166|2014-03-24
Michigan|295.69999999999999|3315|2014-03-24
Minnesota|367.72000000000003|1897|2014-03-24
Mississippi|343.79000000000002|467|2014-03-24
Missouri|368.17000000000002|1758|2014-03-24
Pennsylvania|369.27999999999997|4332|2014-03-24
Rhode Island|331.92000000000002|578|2014-03-24
South Carolina|345.67000000000002|1299|2014-03-24
South Dakota|388.48000000000002|178|2014-03-24
Tennessee|356.88|1740|2014-03-24
Texas|340.61000000000001|6665|2014-03-24
Utah|291.13|754|2014-03-24
Vermont|377.02999999999997|298|2014-03-24
Virginia|372.17000000000002|2729|2014-03-24
Washington|234.28999999999999|2600|2014-03-24
West Virginia|358.81999999999999|424|2014-03-24
Wisconsin|356.74000000000001|1789|2014-03-24
Wyoming|353.67000000000002|101|2014-03-24
Alabama|340.83999999999997|1242|2014-04-24
Alaska|287.82999999999998|293|2014-04-24
Arizona|301.38999999999999|2205|2014-04-24
Arkansas|352.04000000000002|682|2014-04-24
California|246.09999999999999|13699|2014-04-24
Colorado|236.53999999999999|2574|2014-04-24
Connecticut|345.27999999999997|1462|2014-04-24
Delaware|370.12|399|2014-04-24
District of Columbia|347.37|505|2014-04-24
Florida|304.39999999999998|7659|2014-04-24
Georgia|329.02999999999997|3601|2014-04-24
Hawaii|314.13999999999999|373|2014-04-24
Idaho|275.06999999999999|353|2014-04-24
Illinois|356.70999999999998|4618|2014-04-24
Indiana|334.47000000000003|1929|2014-04-24
Iowa|369.77999999999997|792|2014-04-24
Kansas|350.63999999999999|959|2014-04-24
Kentucky|339.36000000000001|1187|2014-04-24
Louisiana|369.89999999999998|1234|2014-04-24
Maine|317.75999999999999|515|2014-04-24
Montana|268.39999999999998|637|2014-04-24
Nebraska|344.57999999999998|586|2014-04-24
Nevada|268.17000000000002|1019|2014-04-24
New Hampshire|359.77999999999997|487|2014-04-24
New Jersey|352.32999999999998|2521|2014-04-24
New Mexico|291.14999999999998|638|2014-04-24
New York|349.18000000000001|6507|2014-04-24
North Carolina|353.06999999999999|3253|2014-04-24
North Dakota|392.48000000000002|166|2014-04-24
Ohio|336.19|3491|2014-04-24
Oklahoma|366.33999999999997|867|2014-04-24
Oregon|209.96000000000001|1807|2014-04-24
Maryland|374.73000000000002|2279|2014-04-24
Massachusetts|350.52999999999997|3271|2014-04-24
Michigan|295.02999999999997|3383|2014-04-24
Minnesota|367.44|1963|2014-04-24
Mississippi|340.64999999999998|483|2014-04-24
Missouri|368.47000000000003|1810|2014-04-24
Pennsylvania|368.35000000000002|4459|2014-04-24
Rhode Island|329.98000000000002|592|2014-04-24
South Carolina|344.13999999999999|1341|2014-04-24
South Dakota|387.60000000000002|179|2014-04-24
Tennessee|355.69999999999999|1806|2014-04-24
Texas|339.52999999999997|6870|2014-04-24
Utah|291.07999999999998|782|2014-04-24
Vermont|377.13|311|2014-04-24
Virginia|370.81999999999999|2814|2014-04-24
Washington|233.50999999999999|2663|2014-04-24
West Virginia|354.54000000000002|440|2014-04-24
Wisconsin|355.30000000000001|1843|2014-04-24
Wyoming|355.11000000000001|106|2014-04-24
Alabama|340.60000000000002|1290|2014-05-24
Alaska|285.64999999999998|304|2014-05-24
Arizona|302.42000000000002|2258|2014-05-24
Arkansas|351.14999999999998|697|2014-05-24
California|245.78|14080|2014-05-24
Colorado|236.83000000000001|2646|2014-05-24
Connecticut|344.08999999999997|1501|2014-05-24
Delaware|369.56999999999999|408|2014-05-24
District of Columbia|346|524|2014-05-24
Florida|303.50999999999999|7910|2014-05-24
Georgia|327.55000000000001|3700|2014-05-24
Hawaii|313.63999999999999|382|2014-05-24
Idaho|275.62|365|2014-05-24
Illinois|356.22000000000003|4726|2014-05-24
Indiana|333.91000000000003|1983|2014-05-24
Iowa|368.31|812|2014-05-24
Kansas|349.67000000000002|982|2014-05-24
Kentucky|339.72000000000003|1222|2014-05-24
Louisiana|367.91000000000003|1279|2014-05-24
Maine|317.98000000000002|525|2014-05-24
Montana|268.16000000000003|647|2014-05-24
Nebraska|343.44|602|2014-05-24
Nevada|268.02999999999997|1039|2014-05-24
New Hampshire|359.67000000000002|496|2014-05-24
New Jersey|351.30000000000001|2582|2014-05-24
New Mexico|290.20999999999998|652|2014-05-24
New York|348.17000000000002|6659|2014-05-24
North Carolina|351.31|3366|2014-05-24
North Dakota|401.38|176|2014-05-24
Ohio|335.66000000000003|3583|2014-05-24
Oklahoma|366.88999999999999|890|2014-05-24
Oregon|209.56|1846|2014-05-24
Maryland|373.01999999999998|2346|2014-05-24
Massachusetts|350.69|3366|2014-05-24
Michigan|294.74000000000001|3471|2014-05-24
Minnesota|366.14999999999998|2018|2014-05-24
Mississippi|340.04000000000002|507|2014-05-24
Missouri|365.69999999999999|1864|2014-05-24
Pennsylvania|367.27999999999997|4580|2014-05-24
Rhode Island|328.57999999999998|606|2014-05-24
South Carolina|344.49000000000001|1382|2014-05-24
South Dakota|382.94|184|2014-05-24
Tennessee|354.68000000000001|1857|2014-05-24
Texas|338.62|7034|2014-05-24
Utah|289.42000000000002|805|2014-05-24
Vermont|376.51999999999998|315|2014-05-24
Virginia|369.49000000000001|2904|2014-05-24
Washington|232.90000000000001|2716|2014-05-24
West Virginia|355.91000000000003|454|2014-05-24
Wisconsin|354.89999999999998|1886|2014-05-24
Wyoming|350.72000000000003|108|2014-05-24
Alabama|341.12|1329|2014-06-24
Alaska|288.79000000000002|316|2014-06-24
Arizona|300.54000000000002|2313|2014-06-24
Arkansas|349.88999999999999|719|2014-06-24
California|245.41999999999999|14455|2014-06-24
Colorado|237.06999999999999|2710|2014-06-24
Connecticut|343.81999999999999|1533|2014-06-24
Delaware|368.14999999999998|420|2014-06-24
District of Columbia|345.23000000000002|546|2014-06-24
Florida|302.75|8145|2014-06-24
Georgia|327.25|3814|2014-06-24
Hawaii|313.19999999999999|389|2014-06-24
Idaho|275.55000000000001|374|2014-06-24
Illinois|356.06|4842|2014-06-24
Indiana|333.30000000000001|2046|2014-06-24
Iowa|366.63999999999999|834|2014-06-24
Kansas|350.50999999999999|999|2014-06-24
Kentucky|338.70999999999998|1262|2014-06-24
Louisiana|367.24000000000001|1316|2014-06-24
Maine|317.38|535|2014-06-24
Montana|267.60000000000002|662|2014-06-24
Nebraska|343.87|612|2014-06-24
Nevada|268.10000000000002|1065|2014-06-24
New Hampshire|358.38999999999999|512|2014-06-24
New Jersey|350.06|2649|2014-06-24
New Mexico|290.36000000000001|671|2014-06-24
New York|347.35000000000002|6803|2014-06-24
North Carolina|350.26999999999998|3461|2014-06-24
North Dakota|398.94999999999999|179|2014-06-24
Ohio|335.56999999999999|3661|2014-06-24
Oklahoma|365.19|910|2014-06-24
Oregon|208.99000000000001|1895|2014-06-24
Maryland|371.31999999999999|2417|2014-06-24
Massachusetts|350.56|3473|2014-06-24
Michigan|293.38|3552|2014-06-24
Minnesota|359.24000000000001|2064|2014-06-24
Mississippi|336.29000000000002|521|2014-06-24
Missouri|363.72000000000003|1910|2014-06-24
Pennsylvania|367.20999999999998|4719|2014-06-24
Rhode Island|324.56999999999999|621|2014-06-24
South Carolina|343.38999999999999|1422|2014-06-24
South Dakota|378.98000000000002|188|2014-06-24
Tennessee|353.54000000000002|1919|2014-06-24
Texas|338.23000000000002|7188|2014-06-24
Utah|289.45999999999998|821|2014-06-24
Vermont|376.42000000000002|320|2014-06-24
Virginia|368.5|2987|2014-06-24
Washington|232.30000000000001|2821|2014-06-24
West Virginia|354.47000000000003|470|2014-06-24
Wisconsin|353.56999999999999|1928|2014-06-24
Wyoming|351.77999999999997|110|2014-06-24
Alabama|340.23000000000002|1370|2014-07-24
Alaska|288.33999999999997|324|2014-07-24
Arizona|301.18000000000001|2371|2014-07-24
Arkansas|348.92000000000002|739|2014-07-24
California|245.46000000000001|14858|2014-07-24
Colorado|238.09999999999999|2784|2014-07-24
Connecticut|342.13|1588|2014-07-24
Delaware|367.47000000000003|437|2014-07-24
District of Columbia|346.05000000000001|566|2014-07-24
Florida|302.13999999999999|8347|2014-07-24
Georgia|327.07999999999998|3914|2014-07-24
Hawaii|309.79000000000002|406|2014-07-24
Idaho|276.81|388|2014-07-24
Illinois|355.79000000000002|4964|2014-07-24
Indiana|333.24000000000001|2104|2014-07-24
Iowa|367.29000000000002|859|2014-07-24
Kansas|350.88999999999999|1027|2014-07-24
Kentucky|338.38999999999999|1299|2014-07-24
Louisiana|366.45999999999998|1358|2014-07-24
Maine|317.42000000000002|546|2014-07-24
Montana|266.98000000000002|675|2014-07-24
Nebraska|341.75999999999999|628|2014-07-24
Nevada|269.13|1100|2014-07-24
New Hampshire|358.44|520|2014-07-24
New Jersey|349.63|2722|2014-07-24
New Mexico|290.26999999999998|689|2014-07-24
New York|347.14999999999998|6987|2014-07-24
North Carolina|349.83999999999997|3565|2014-07-24
North Dakota|405.30000000000001|184|2014-07-24
Ohio|334.64999999999998|3767|2014-07-24
Oklahoma|365.29000000000002|935|2014-07-24
Oregon|208.80000000000001|1952|2014-07-24
Maryland|370.74000000000001|2504|2014-07-24
Massachusetts|350.41000000000003|3586|2014-07-24
Michigan|292.26999999999998|3625|2014-07-24
Minnesota|357.75999999999999|2108|2014-07-24
Mississippi|336.18000000000001|533|2014-07-24
Missouri|357.61000000000001|1967|2014-07-24
Pennsylvania|366.35000000000002|4855|2014-07-24
Rhode Island|322.88999999999999|636|2014-07-24
South Carolina|342.22000000000003|1465|2014-07-24
South Dakota|377.24000000000001|193|2014-07-24
Tennessee|353.31|1977|2014-07-24
Texas|337.5|7392|2014-07-24
Utah|288.29000000000002|852|2014-07-24
Vermont|375.56999999999999|327|2014-07-24
Virginia|368.06|3061|2014-07-24
Washington|232.69999999999999|2949|2014-07-24
West Virginia|354.04000000000002|486|2014-07-24
Wisconsin|353.48000000000002|1978|2014-07-24
Wyoming|349.69|115|2014-07-24
Alabama|340.67000000000002|1400|2014-08-24
Alaska|289.81|327|2014-08-24
Arizona|300.37|2418|2014-08-24
Arkansas|346.74000000000001|761|2014-08-24
California|245.09999999999999|15193|2014-08-24
Colorado|237.97999999999999|2854|2014-08-24
Connecticut|341.10000000000002|1639|2014-08-24
Delaware|365.69999999999999|450|2014-08-24
District of Columbia|348.63999999999999|581|2014-08-24
Florida|302.79000000000002|8534|2014-08-24
Georgia|326.47000000000003|4026|2014-08-24
Hawaii|310|417|2014-08-24
Idaho|277.10000000000002|395|2014-08-24
Illinois|355.76999999999998|5108|2014-08-24
Indiana|333.12|2151|2014-08-24
Iowa|365.86000000000001|880|2014-08-24
Kansas|351.44999999999999|1064|2014-08-24
Kentucky|338.38999999999999|1338|2014-08-24
Louisiana|366.26999999999998|1389|2014-08-24
Maine|315.60000000000002|561|2014-08-24
Montana|266.82999999999998|686|2014-08-24
Nebraska|341.56999999999999|641|2014-08-24
Nevada|268.10000000000002|1125|2014-08-24
New Hampshire|356.61000000000001|539|2014-08-24
New Jersey|348.57999999999998|2794|2014-08-24
New Mexico|289.20999999999998|712|2014-08-24
New York|346.13|7167|2014-08-24
North Carolina|349.18000000000001|3664|2014-08-24
North Dakota|405.45999999999998|186|2014-08-24
Ohio|334.5|3858|2014-08-24
Oklahoma|363.31|963|2014-08-24
Oregon|208.58000000000001|1995|2014-08-24
Maryland|370.60000000000002|2570|2014-08-24
Massachusetts|350.29000000000002|3678|2014-08-24
Michigan|291.06999999999999|3706|2014-08-24
Minnesota|355.27999999999997|2160|2014-08-24
Mississippi|336.94|545|2014-08-24
Missouri|357.44|2007|2014-08-24
Pennsylvania|366.00999999999999|5002|2014-08-24
Rhode Island|321.36000000000001|657|2014-08-24
South Carolina|342|1511|2014-08-24
South Dakota|377.11000000000001|196|2014-08-24
Tennessee|352.83999999999997|2024|2014-08-24
Texas|336.94999999999999|7539|2014-08-24
Utah|287.38|871|2014-08-24
Vermont|374.77999999999997|332|2014-08-24
Virginia|366.82999999999998|3151|2014-08-24
Washington|232.78999999999999|3022|2014-08-24
West Virginia|354.37|496|2014-08-24
Wisconsin|352.81999999999999|2025|2014-08-24
Wyoming|330.41000000000003|117|2014-08-24
Alabama|339.13999999999999|1077|2014-01-25
Alaska|290.75|263|2014-01-25
Arizona|303.63|1998|2014-01-25
Arkansas|360.79000000000002|592|2014-01-25
California|248.18000000000001|12460|2014-01-25
Colorado|237.38|2273|2014-01-25
Connecticut|347.22000000000003|1332|2014-01-25
Delaware|372.79000000000002|360|2014-01-25
District of Columbia|351.43000000000001|455|2014-01-25
Florida|306.12|6735|2014-01-25
Georgia|332.16000000000003|3210|2014-01-25
Hawaii|307.44|336|2014-01-25
Idaho|275.86000000000001|324|2014-01-25
Illinois|356.94|4130|2014-01-25
Indiana|336.56|1727|2014-01-25
Iowa|370.87|717|2014-01-25
Kansas|355.19999999999999|856|2014-01-25
Kentucky|338.70999999999998|1047|2014-01-25
Louisiana|374.29000000000002|1119|2014-01-25
Maine|319.14999999999998|468|2014-01-25
Montana|271.24000000000001|596|2014-01-25
Nebraska|350.60000000000002|527|2014-01-25
Nevada|270.51999999999998|931|2014-01-25
New Hampshire|378.29000000000002|444|2014-01-25
New Jersey|355.13|2303|2014-01-25
New Mexico|294.62|582|2014-01-25
New York|352.22000000000003|5985|2014-01-25
North Carolina|355.61000000000001|2889|2014-01-25
North Dakota|410.88|141|2014-01-25
Ohio|336.66000000000003|3161|2014-01-25
Oklahoma|364.88|781|2014-01-25
Oregon|212.65000000000001|1659|2014-01-25
Maryland|379.45999999999998|2031|2014-01-25
Massachusetts|353.44|2966|2014-01-25
Michigan|298.19999999999999|3142|2014-01-25
Minnesota|370.29000000000002|1773|2014-01-25
Mississippi|339.77999999999997|422|2014-01-25
Missouri|367.81|1612|2014-01-25
Pennsylvania|371.80000000000001|3967|2014-01-25
Rhode Island|334.04000000000002|540|2014-01-25
South Carolina|346.37|1196|2014-01-25
South Dakota|385.67000000000002|169|2014-01-25
Tennessee|358.60000000000002|1611|2014-01-25
Texas|342.13999999999999|6185|2014-01-25
Utah|292.31|706|2014-01-25
Vermont|378.20999999999998|284|2014-01-25
Virginia|373.83999999999997|2562|2014-01-25
Washington|235.78999999999999|2406|2014-01-25
West Virginia|362.97000000000003|372|2014-01-25
Wisconsin|357.83999999999997|1682|2014-01-25
Wyoming|354.02999999999997|94|2014-01-25
Alabama|340.99000000000001|1135|2014-02-25
Alaska|286.77999999999997|281|2014-02-25
Arizona|303.17000000000002|2081|2014-02-25
Arkansas|358.55000000000001|622|2014-02-25
California|247.69|12926|2014-02-25
Colorado|237.43000000000001|2385|2014-02-25
Connecticut|347.25999999999999|1385|2014-02-25
Delaware|371.31999999999999|374|2014-02-25
District of Columbia|351.05000000000001|474|2014-02-25
Florida|305.38999999999999|7099|2014-02-25
Georgia|330.92000000000002|3346|2014-02-25
Hawaii|308.33999999999997|348|2014-02-25
Idaho|274.93000000000001|331|2014-02-25
Illinois|355.72000000000003|4334|2014-02-25
Indiana|334.37|1822|2014-02-25
Iowa|371.17000000000002|745|2014-02-25
Kansas|352.61000000000001|894|2014-02-25
Kentucky|337.98000000000002|1094|2014-02-25
Louisiana|373.41000000000003|1159|2014-02-25
Maine|320|478|2014-02-25
Montana|270|613|2014-02-25
Nebraska|347.13|550|2014-02-25
Nevada|268.92000000000002|958|2014-02-25
New Hampshire|370.12|462|2014-02-25
New Jersey|353.72000000000003|2384|2014-02-25
New Mexico|291.77999999999997|607|2014-02-25
New York|351.20999999999998|6176|2014-02-25
North Carolina|354.51999999999998|3016|2014-02-25
North Dakota|403.25999999999999|153|2014-02-25
Ohio|336.35000000000002|3285|2014-02-25
Oklahoma|365.47000000000003|816|2014-02-25
Oregon|211.90000000000001|1723|2014-02-25
Maryland|380.01999999999998|2138|2014-02-25
Massachusetts|352.18000000000001|3076|2014-02-25
Michigan|297.58999999999997|3228|2014-02-25
Minnesota|368.91000000000003|1836|2014-02-25
Mississippi|339.12|448|2014-02-25
Missouri|367.62|1693|2014-02-25
Pennsylvania|370.57999999999998|4188|2014-02-25
Rhode Island|332.94|566|2014-02-25
South Carolina|345.43000000000001|1258|2014-02-25
South Dakota|389.69|175|2014-02-25
Tennessee|356.47000000000003|1679|2014-02-25
Texas|341.70999999999998|6453|2014-02-25
Utah|292.42000000000002|732|2014-02-25
Vermont|376.95999999999998|293|2014-02-25
Virginia|372.58999999999997|2653|2014-02-25
Washington|234.97|2505|2014-02-25
West Virginia|363.04000000000002|398|2014-02-25
Wisconsin|357.60000000000002|1742|2014-02-25
Wyoming|351.81|96|2014-02-25
Alabama|341.13|1187|2014-03-25
Alaska|287.58999999999997|286|2014-03-25
Arizona|302.86000000000001|2136|2014-03-25
Arkansas|352.39999999999998|654|2014-03-25
California|246.90000000000001|13299|2014-03-25
Colorado|237.5|2494|2014-03-25
Connecticut|346.49000000000001|1427|2014-03-25
Delaware|372.02999999999997|387|2014-03-25
District of Columbia|347.44|487|2014-03-25
Florida|304.93000000000001|7374|2014-03-25
Georgia|329.47000000000003|3480|2014-03-25
Hawaii|315.13|361|2014-03-25
Idaho|275.81|344|2014-03-25
Illinois|357.63|4474|2014-03-25
Indiana|334.42000000000002|1871|2014-03-25
Iowa|370.87|764|2014-03-25
Kansas|352.19|926|2014-03-25
Kentucky|339.49000000000001|1146|2014-03-25
Louisiana|370.56|1195|2014-03-25
Maine|319.63999999999999|499|2014-03-25
Montana|269|627|2014-03-25
Nebraska|345.37|570|2014-03-25
Nevada|268.12|985|2014-03-25
New Hampshire|361.01999999999998|478|2014-03-25
New Jersey|353.18000000000001|2451|2014-03-25
New Mexico|291.13999999999999|625|2014-03-25
New York|350.56999999999999|6344|2014-03-25
North Carolina|354.17000000000002|3137|2014-03-25
North Dakota|401.42000000000002|161|2014-03-25
Ohio|335.62|3384|2014-03-25
Oklahoma|364.38999999999999|843|2014-03-25
Oregon|211.03|1774|2014-03-25
Maryland|376.97000000000003|2205|2014-03-25
Massachusetts|350.81999999999999|3167|2014-03-25
Michigan|295.50999999999999|3321|2014-03-25
Minnesota|367.85000000000002|1903|2014-03-25
Mississippi|343.79000000000002|467|2014-03-25
Missouri|368.25|1761|2014-03-25
Pennsylvania|369.14999999999998|4337|2014-03-25
Rhode Island|331.92000000000002|578|2014-03-25
