"Date_received","Submitted_via","count"
"11/17/2016","Fax",10
"11/17/2016","Web",481
"09/30/2015","Phone",42
"09/30/2015","Postal mail",57
"09/30/2015","Referral",119
"09/30/2015","Fax",7
"09/30/2015","Web",411
"01/27/2016","Fax",8
"01/27/2016","Postal mail",23
"01/27/2016","Web",468
"01/27/2016","Referral",120
"01/27/2016","Phone",47
"01/06/2015","Postal mail",61
"01/06/2015","Referral",37
"01/06/2015","Fax",20
"01/06/2015","Web",343
"01/06/2015","Phone",37
"02/05/2013","Fax",2
"02/05/2013","Postal mail",22
"02/05/2013","Phone",35
"02/05/2013","Web",286
"02/05/2013","Referral",79
"11/27/2018","Fax",4
"11/27/2018","Postal mail",44
"11/27/2018","Phone",74
"11/27/2018","Web",734
"11/27/2018","Referral",69
"10/23/2012","Email",1
"10/23/2012","Postal mail",11
"10/23/2012","Fax",5
"10/23/2012","Phone",36
"10/23/2012","Referral",89
"10/23/2012","Web",164
"08/01/2019","Postal mail",3
"08/01/2019","Fax",4
"08/01/2019","Phone",64
"08/01/2019","Referral",94
"08/01/2019","Web",828
"06/26/2014","Fax",8
"06/26/2014","Phone",31
"06/26/2014","Postal mail",10
"06/26/2014","Web",344
"06/26/2014","Referral",523
"10/10/2016","Web",422
"09/17/2018","Fax",11
"09/17/2018","Postal mail",14
"09/17/2018","Referral",62
"09/17/2018","Phone",57
"09/17/2018","Web",669
"08/23/2017","Fax",5
"08/23/2017","Phone",39
"08/23/2017","Referral",54
"08/23/2017","Postal mail",43
"08/23/2017","Web",620
"01/26/2017","Phone",41
"01/26/2017","Referral",109
"01/26/2017","Fax",13
"01/26/2017","Postal mail",76
"01/26/2017","Web",790
"05/02/2016","Fax",21
"05/02/2016","Referral",51
"05/02/2016","Postal mail",46
"05/02/2016","Phone",61
"05/02/2016","Web",494
"11/12/2014","Referral",48
"11/12/2014","Phone",39
"11/12/2014","Fax",8
"11/12/2014","Web",341
"11/12/2014","Postal mail",40
"02/02/2018","Phone",22
"02/02/2018","Postal mail",25
"02/02/2018","Fax",30
"02/02/2018","Referral",56
"02/02/2018","Web",664
"02/09/2014","Referral",1
"02/09/2014","Web",212
"07/19/2018","Fax",26
"07/19/2018","Referral",101
"07/19/2018","Phone",47
"07/19/2018","Web",633
"07/19/2018","Postal mail",86
"04/10/2018","Phone",51
"04/10/2018","Postal mail",67
"04/10/2018","Referral",102
"04/10/2018","Web",773
"04/10/2018","Fax",185
"03/31/2014","Postal mail",27
"03/31/2014","Fax",6
"03/31/2014","Phone",67
"03/31/2014","Referral",65
"03/31/2014","Web",372
"03/24/2017","Fax",5
"03/24/2017","Referral",81
"03/24/2017","Phone",19
"03/24/2017","Postal mail",39
"03/24/2017","Web",534
"05/01/2013","Email",2
"05/01/2013","Phone",23
"05/01/2013","Postal mail",16
"05/01/2013","Web",150
"05/01/2013","Fax",5
"05/01/2013","Referral",139
"10/02/2017","Email",1
"10/02/2017","Fax",3
"10/02/2017","Postal mail",18
"10/02/2017","Phone",42
"10/02/2017","Referral",40
"10/02/2017","Web",649
"12/03/2014","Postal mail",17
"12/03/2014","Fax",8
"12/03/2014","Referral",39
"12/03/2014","Phone",33
"12/03/2014","Web",399
"09/10/2018","Postal mail",16
"09/10/2018","Phone",45
"09/10/2018","Fax",69
"09/10/2018","Referral",62
"09/10/2018","Web",625
"01/29/2014","Fax",6
"01/29/2014","Phone",43
"01/29/2014","Postal mail",10
"01/29/2014","Web",350
"01/29/2014","Referral",136
"09/11/2013","Email",2
"09/11/2013","Fax",7
"09/11/2013","Referral",86
"09/11/2013","Phone",57
"09/11/2013","Postal mail",38
"09/11/2013","Web",248
"06/12/2015","Fax",10
"06/12/2015","Phone",42
"06/12/2015","Referral",59
"06/12/2015","Web",419
"06/12/2015","Postal mail",50
"11/05/2015","Fax",6
"11/05/2015","Phone",41
"11/05/2015","Postal mail",45
"11/05/2015","Referral",108
"11/05/2015","Web",423
"06/20/2018","Email",1
"06/20/2018","Fax",5
"06/20/2018","Phone",43
"06/20/2018","Referral",71
"06/20/2018","Postal mail",40
"06/20/2018","Web",673
"04/20/2019","Postal mail",18
"04/20/2019","Fax",12
"04/20/2019","Referral",56
"04/20/2019","Web",320
"01/12/2018","Referral",58
"01/12/2018","Postal mail",22
"01/12/2018","Phone",59
"01/12/2018","Web",705
"01/12/2018","Fax",89
"10/27/2015","Fax",11
"10/27/2015","Referral",74
"10/27/2015","Postal mail",42
"10/27/2015","Phone",46
"10/27/2015","Web",459
"08/31/2018","Postal mail",18
"08/31/2018","Phone",34
"08/31/2018","Fax",29
"08/31/2018","Referral",64
"08/31/2018","Web",531
"11/26/2014","Phone",30
"11/26/2014","Fax",7
"11/26/2014","Postal mail",32
"11/26/2014","Referral",151
"11/26/2014","Web",301
"09/29/2016","Fax",10
"09/29/2016","Postal mail",22
"09/29/2016","Referral",132
"09/29/2016","Phone",48
"09/29/2016","Web",623
"02/24/2017","Postal mail",78
"02/24/2017","Phone",27
"02/24/2017","Fax",19
"02/24/2017","Referral",91
"02/24/2017","Web",518
"12/22/2016","Postal mail",27
"12/22/2016","Fax",22
"12/22/2016","Web",407
"12/22/2016","Phone",39
"12/22/2016","Referral",90
"10/12/2018","Postal mail",26
"10/12/2018","Referral",59
"10/12/2018","Phone",49
"10/12/2018","Fax",37
"10/12/2018","Web",632
"05/04/2018","Postal mail",37
"05/04/2018","Fax",26
"05/04/2018","Phone",36
"05/04/2018","Referral",110
"05/04/2018","Web",701
"06/18/2014","Fax",4
"06/18/2014","Phone",41
"06/18/2014","Referral",64
"06/18/2014","Postal mail",91
"06/18/2014","Web",376
"12/06/2018","Phone",63
"12/06/2018","Postal mail",88
"12/06/2018","Web",643
"12/06/2018","Referral",89
"05/09/2016","Referral",70
"05/09/2016","Fax",2
"05/09/2016","Phone",62
"05/09/2016","Web",421
"05/09/2016","Postal mail",50
"08/26/2016","Fax",4
"08/26/2016","Phone",41
"08/26/2016","Referral",71
"08/26/2016","Postal mail",34
"08/26/2016","Web",391
"05/18/2016","Fax",12
"05/18/2016","Postal mail",90
"05/18/2016","Phone",42
"05/18/2016","Referral",94
"05/18/2016","Web",488
"05/20/2014","Fax",5
"05/20/2014","Phone",38
"05/20/2014","Postal mail",24
"05/20/2014","Referral",67
"05/20/2014","Web",405
"09/23/2017","Referral",13
"09/23/2017","Web",339
"08/13/2015","Fax",3
"08/13/2015","Phone",32
"08/13/2015","Postal mail",20
"08/13/2015","Web",444
"08/13/2015","Referral",67
"04/02/2016","Phone",3
"04/02/2016","Web",181
"11/30/2016","Phone",47
"11/30/2016","Postal mail",91
"11/30/2016","Referral",120
"11/30/2016","Web",503
"03/18/2016","Fax",8
"03/18/2016","Postal mail",79
"03/18/2016","Phone",46
"03/18/2016","Web",412
"03/18/2016","Referral",61
"07/05/2016","Postal mail",25
"07/05/2016","Fax",20
"07/05/2016","Phone",47
"07/05/2016","Web",436
"07/05/2016","Referral",42
"11/16/2018","Postal mail",42
"11/16/2018","Fax",27
"11/16/2018","Phone",43
"11/16/2018","Referral",83
"11/16/2018","Web",600
"04/22/2016","Fax",11
"04/22/2016","Postal mail",22
"04/22/2016","Phone",61
"04/22/2016","Referral",87
"04/22/2016","Web",386
"07/01/2015","Fax",2
"07/01/2015","Postal mail",37
"07/01/2015","Phone",40
"07/01/2015","Referral",68
"07/01/2015","Web",422
"12/09/2018","Web",300
"04/18/2018","Fax",10
"04/18/2018","Phone",51
"04/18/2018","Referral",88
"04/18/2018","Web",726
"04/18/2018","Postal mail",71
"06/14/2018","Fax",19
"06/14/2018","Phone",42
"06/14/2018","Postal mail",61
"06/14/2018","Referral",104
"06/14/2018","Web",663
"02/08/2018","Fax",20
"02/08/2018","Postal mail",54
"02/08/2018","Referral",61
"02/08/2018","Phone",37
"02/08/2018","Web",753
"10/16/2019","Postal mail",46
"10/16/2019","Fax",11
"10/16/2019","Phone",111
"10/16/2019","Web",898
"10/16/2019","Referral",84
"09/29/2015","Fax",4
"09/29/2015","Referral",83
"09/29/2015","Phone",52
"09/29/2015","Postal mail",20
"09/29/2015","Web",450
"08/08/2015","Phone",1
"08/08/2015","Web",279
"11/09/2018","Fax",17
"11/09/2018","Postal mail",13
"11/09/2018","Phone",50
"11/09/2018","Referral",63
"11/09/2018","Web",585
"11/16/2017","Phone",42
"11/16/2017","Referral",78
"11/16/2017","Postal mail",82
"11/16/2017","Web",706
"08/25/2015","Fax",5
"08/25/2015","Referral",76
"08/25/2015","Postal mail",26
"08/25/2015","Phone",58
"08/25/2015","Web",558
"10/18/2018","Fax",9
"10/18/2018","Postal mail",12
"10/18/2018","Referral",97
"10/18/2018","Phone",47
"10/18/2018","Web",681
"03/03/2017","Postal mail",26
"03/03/2017","Phone",36
"03/03/2017","Fax",22
"03/03/2017","Referral",57
"03/03/2017","Web",479
"05/31/2016","Fax",8
"05/31/2016","Postal mail",48
"05/31/2016","Phone",56
"05/31/2016","Referral",76
"05/31/2016","Web",380
"09/15/2015","Fax",12
"09/15/2015","Referral",45
"09/15/2015","Phone",42
"09/15/2015","Postal mail",67
"09/15/2015","Web",444
"01/04/2013","Fax",7
"01/04/2013","Postal mail",16
"01/04/2013","Phone",29
"01/04/2013","Referral",98
"01/04/2013","Web",157
"01/10/2018","Phone",39
"01/10/2018","Referral",43
"01/10/2018","Postal mail",27
"01/10/2018","Fax",9
"01/10/2018","Web",786
"08/31/2015","Fax",24
"08/31/2015","Phone",52
"08/31/2015","Referral",51
"08/31/2015","Postal mail",34
"08/31/2015","Web",440
"08/05/2014","Fax",15
"08/05/2014","Referral",49
"08/05/2014","Phone",46
"08/05/2014","Postal mail",53
"08/05/2014","Web",444
"03/16/2017","Fax",13
"03/16/2017","Phone",47
"03/16/2017","Postal mail",39
"03/16/2017","Referral",106
"03/16/2017","Web",596
"07/28/2015","Fax",4
"07/28/2015","Phone",49
"07/28/2015","Referral",76
"07/28/2015","Web",470
"07/28/2015","Postal mail",31
"09/02/2015","Fax",3
"09/02/2015","Postal mail",50
"09/02/2015","Phone",49
"09/02/2015","Referral",85
"09/02/2015","Web",462
"10/09/2018","Fax",3
"10/09/2018","Postal mail",4
"10/09/2018","Phone",57
"10/09/2018","Referral",52
"10/09/2018","Web",659
"05/15/2017","Fax",11
"05/15/2017","Phone",36
"05/15/2017","Postal mail",58
"05/15/2017","Referral",37
"05/15/2017","Web",509
"10/16/2018","Fax",14
"10/16/2018","Phone",69
"10/16/2018","Postal mail",49
"10/16/2018","Web",798
"10/16/2018","Referral",107
"12/31/2015","Phone",25
"12/31/2015","Fax",9
"12/31/2015","Referral",88
"12/31/2015","Postal mail",42
"12/31/2015","Web",334
"03/03/2015","Fax",11
"03/03/2015","Postal mail",25
"03/03/2015","Referral",38
"03/03/2015","Phone",27
"03/03/2015","Web",436
"07/03/2018","Fax",43
"07/03/2018","Phone",42
"07/03/2018","Referral",129
"07/03/2018","Postal mail",27
"07/03/2018","Web",706
"07/26/2013","Fax",5
"07/26/2013","Postal mail",16
"07/26/2013","Phone",57
"07/26/2013","Referral",101
"07/26/2013","Web",200
"07/21/2017","Postal mail",4
"07/21/2017","Fax",4
"07/21/2017","Phone",37
"07/21/2017","Referral",161
"07/21/2017","Web",666
"01/22/2019","Fax",14
"01/22/2019","Phone",39
"01/22/2019","Referral",53
"01/22/2019","Postal mail",15
"01/22/2019","Web",543
"01/23/2019","Fax",4
"01/23/2019","Referral",55
"01/23/2019","Postal mail",40
"01/23/2019","Phone",46
"01/23/2019","Web",578
"12/11/2017","Postal mail",20
"12/11/2017","Referral",55
"12/11/2017","Phone",39
"12/11/2017","Fax",16
"12/11/2017","Web",627
"04/23/2013","Email",1
"04/23/2013","Fax",7
"04/23/2013","Referral",78
"04/23/2013","Web",212
"04/23/2013","Phone",37
"04/23/2013","Postal mail",32
"09/20/2013","Fax",5
"09/20/2013","Phone",38
"09/20/2013","Postal mail",47
"09/20/2013","Referral",95
"09/20/2013","Web",240
"08/15/2018","Fax",10
"08/15/2018","Referral",86
"08/15/2018","Postal mail",53
"08/15/2018","Phone",34
"08/15/2018","Web",687
"08/20/2016","Web",226
"07/15/2014","Fax",6
"07/15/2014","Referral",72
"07/15/2014","Phone",49
"07/15/2014","Postal mail",52
"07/15/2014","Web",421
"02/03/2018","Phone",2
"02/03/2018","Web",465
"11/06/2013","Fax",8
"11/06/2013","Postal mail",39
"11/06/2013","Phone",45
"11/06/2013","Web",256
"11/06/2013","Referral",101
"04/14/2015","Postal mail",34
"04/14/2015","Fax",11
"04/14/2015","Referral",58
"04/14/2015","Phone",51
"04/14/2015","Web",443
"02/08/2013","Phone",29
"02/08/2013","Email",2
"02/08/2013","Fax",2
"02/08/2013","Postal mail",23
"02/08/2013","Web",174
"02/08/2013","Referral",225
"06/21/2016","Fax",3
"06/21/2016","Phone",53
"06/21/2016","Referral",87
"06/21/2016","Web",523
"06/21/2016","Postal mail",62
"03/27/2018","Postal mail",35
"03/27/2018","Fax",26
"03/27/2018","Phone",50
"03/27/2018","Referral",103
"03/27/2018","Web",781
"11/02/2016","Fax",7
"11/02/2016","Phone",50
"11/02/2016","Referral",150
"11/02/2016","Postal mail",97
"11/02/2016","Web",480
"05/29/2019","Referral",68
"05/29/2019","Fax",8
"05/29/2019","Postal mail",4
"05/29/2019","Phone",63
"05/29/2019","Web",904
"02/07/2018","Fax",7
"02/07/2018","Postal mail",84
"02/07/2018","Phone",46
"02/07/2018","Referral",68
"02/07/2018","Web",857
"05/18/2017","Postal mail",42
"05/18/2017","Fax",12
"05/18/2017","Phone",44
"05/18/2017","Referral",69
"05/18/2017","Web",560
"06/29/2016","Fax",11
"06/29/2016","Phone",39
"06/29/2016","Postal mail",46
"06/29/2016","Referral",140
"06/29/2016","Web",499
"12/12/2012","Fax",7
"12/12/2012","Referral",90
"12/12/2012","Postal mail",63
"12/12/2012","Web",160
"12/12/2012","Phone",32
"05/30/2018","Postal mail",28
"05/30/2018","Referral",63
"05/30/2018","Fax",124
"05/30/2018","Phone",61
"05/30/2018","Web",642
"10/16/2015","Fax",2
"10/16/2015","Phone",47
"10/16/2015","Referral",58
"10/16/2015","Postal mail",87
"10/16/2015","Web",441
"06/09/2015","Fax",9
"06/09/2015","Phone",35
"06/09/2015","Postal mail",42
"06/09/2015","Referral",63
"06/09/2015","Web",470
"06/17/2016","Fax",21
"06/17/2016","Phone",20
"06/17/2016","Postal mail",31
"06/17/2016","Referral",75
"06/17/2016","Web",418
"10/25/2018","Fax",5
"10/25/2018","Phone",46
"10/25/2018","Email",1
"10/25/2018","Postal mail",12
"10/25/2018","Referral",67
"10/25/2018","Web",641
"01/14/2016","Fax",11
"01/14/2016","Postal mail",44
"01/14/2016","Web",401
"01/14/2016","Referral",210
"01/14/2016","Phone",55
"08/22/2016","Postal mail",22
"08/22/2016","Fax",19
"08/22/2016","Referral",47
"08/22/2016","Phone",61
"08/22/2016","Web",434
"10/25/2016","Fax",9
"10/25/2016","Phone",49
"10/25/2016","Web",587
"10/25/2016","Referral",115
"10/25/2016","Postal mail",36
"12/31/2018","Postal mail",5
"12/31/2018","Fax",15
"12/31/2018","Phone",24
"12/31/2018","Referral",72
"12/31/2018","Web",397
"10/03/2019","Fax",3
"10/03/2019","Phone",101
"10/03/2019","Referral",72
"10/03/2019","Postal mail",25
"10/03/2019","Web",778
"10/22/2019","Fax",1
"10/22/2019","Referral",78
"10/22/2019","Phone",95
"10/22/2019","Web",964
"10/22/2019","Postal mail",41
"08/24/2019","Phone",2
"08/24/2019","Web",435
"09/20/2019","Fax",2
"09/20/2019","Email",1
"09/20/2019","Postal mail",11
"09/20/2019","Phone",72
"09/20/2019","Referral",82
"09/20/2019","Web",713
"09/10/2013","Email",1
"09/10/2013","Fax",7
"09/10/2013","Referral",73
"09/10/2013","Postal mail",43
"09/10/2013","Phone",49
"09/10/2013","Web",284
"08/24/2015","Fax",10
"08/24/2015","Phone",48
"08/24/2015","Postal mail",29
"08/24/2015","Referral",88
"08/24/2015","Web",432
"07/07/2014","Fax",11
"07/07/2014","Postal mail",31
"07/07/2014","Web",347
"07/07/2014","Referral",195
"07/07/2014","Phone",59
"01/11/2017","Fax",36
"01/11/2017","Phone",40
"01/11/2017","Postal mail",40
"01/11/2017","Web",546
"01/11/2017","Referral",82
"12/26/2016","Web",203
"12/16/2013","Referral",30
"12/16/2013","Fax",9
"12/16/2013","Postal mail",40
"12/16/2013","Phone",73
"12/16/2013","Web",246
"06/11/2012","Fax",3
"06/11/2012","Phone",33
"06/11/2012","Postal mail",40
"06/11/2012","Web",89
"06/11/2012","Email",3
"06/11/2012","Referral",125
"11/08/2016","Fax",6
"11/08/2016","Postal mail",58
"11/08/2016","Phone",39
"11/08/2016","Referral",116
"11/08/2016","Web",494
"01/16/2014","Fax",13
"01/16/2014","Phone",63
"01/16/2014","Postal mail",12
"01/16/2014","Referral",102
"01/16/2014","Web",349
"09/03/2014","Fax",9
"09/03/2014","Phone",36
"09/03/2014","Postal mail",55
"09/03/2014","Referral",67
"09/03/2014","Web",353
"08/23/2016","Postal mail",56
"08/23/2016","Fax",10
"08/23/2016","Phone",57
"08/23/2016","Referral",187
"08/23/2016","Web",495
"12/12/2013","Email",4
"12/12/2013","Fax",14
"12/12/2013","Phone",54
"12/12/2013","Postal mail",13
"12/12/2013","Referral",91
"12/12/2013","Web",265
"06/03/2019","Fax",1
"06/03/2019","Referral",77
"06/03/2019","Phone",56
"06/03/2019","Postal mail",13
"06/03/2019","Web",714
"08/20/2014","Fax",9
"08/20/2014","Referral",135
"08/20/2014","Phone",37
"08/20/2014","Postal mail",63
"08/20/2014","Web",389
"02/21/2017","Postal mail",1
"02/21/2017","Phone",63
"02/21/2017","Fax",11
"02/21/2017","Referral",171
"02/21/2017","Web",522
"09/14/2017","Email",1
"09/14/2017","Postal mail",49
"09/14/2017","Phone",95
"09/14/2017","Fax",10
"09/14/2017","Referral",54
"09/14/2017","Web",944
"07/20/2013","Referral",1
"07/20/2013","Phone",1
"07/20/2013","Web",83
"08/06/2019","Fax",3
"08/06/2019","Phone",81
"08/06/2019","Postal mail",39
"08/06/2019","Referral",69
"08/06/2019","Web",889
"02/10/2015","Fax",9
"02/10/2015","Postal mail",47
"02/10/2015","Referral",54
"02/10/2015","Phone",41
"02/10/2015","Web",422
"05/19/2017","Fax",5
"05/19/2017","Phone",40
"05/19/2017","Referral",78
"05/19/2017","Postal mail",53
"05/19/2017","Web",566
"02/19/2013","Fax",16
"02/19/2013","Phone",41
"02/19/2013","Referral",95
"02/19/2013","Postal mail",29
"02/19/2013","Web",172
"02/05/2019","Fax",3
"02/05/2019","Postal mail",13
"02/05/2019","Phone",50
"02/05/2019","Referral",108
"02/05/2019","Web",704
"03/09/2016","Phone",40
"03/09/2016","Referral",113
"03/09/2016","Web",416
"03/09/2016","Postal mail",62
"03/28/2013","Fax",11
"03/28/2013","Postal mail",20
"03/28/2013","Phone",25
"03/28/2013","Referral",212
"03/28/2013","Web",173
"04/27/2018","Postal mail",14
"04/27/2018","Phone",40
"04/27/2018","Web",710
"04/27/2018","Fax",12
"04/27/2018","Referral",73
"05/27/2018","Web",295
"10/03/2017","Postal mail",7
"10/03/2017","Referral",93
"10/03/2017","Phone",67
"10/03/2017","Fax",9
"10/03/2017","Web",732
"12/13/2018","Fax",9
"12/13/2018","Postal mail",42
"12/13/2018","Referral",67
"12/13/2018","Web",668
"12/13/2018","Phone",57
"08/03/2016","Email",1
"08/03/2016","Fax",13
"08/03/2016","Postal mail",78
"08/03/2016","Referral",138
"08/03/2016","Web",502
"08/03/2016","Phone",50
"04/27/2013","Referral",1
"04/27/2013","Web",71
"01/12/2017","Fax",2
"01/12/2017","Postal mail",7
"01/12/2017","Phone",39
"01/12/2017","Referral",81
"01/12/2017","Web",474
"02/18/2014","Fax",14
"02/18/2014","Postal mail",24
"02/18/2014","Phone",56
"02/18/2014","Referral",43
"02/18/2014","Web",364
"04/06/2018","Phone",33
"04/06/2018","Fax",58
"04/06/2018","Postal mail",10
"04/06/2018","Referral",377
"04/06/2018","Web",585
"06/24/2013","Fax",21
"06/24/2013","Phone",53
"06/24/2013","Referral",35
"06/24/2013","Web",188
"06/24/2013","Postal mail",6
"05/19/2016","Fax",9
"05/19/2016","Postal mail",14
"05/19/2016","Phone",62
"05/19/2016","Referral",154
"05/19/2016","Web",423
"03/03/2016","Postal mail",30
"03/03/2016","Phone",41
"03/03/2016","Fax",3
"03/03/2016","Referral",113
"03/03/2016","Web",447
"08/26/2014","Email",1
"08/26/2014","Fax",11
"08/26/2014","Referral",47
"08/26/2014","Postal mail",111
"08/26/2014","Phone",40
"08/26/2014","Web",406
"04/16/2014","Fax",11
"04/16/2014","Referral",62
"04/16/2014","Phone",39
"04/16/2014","Web",437
"04/16/2014","Postal mail",54
"03/29/2013","Postal mail",19
"03/29/2013","Phone",23
"03/29/2013","Web",180
"03/29/2013","Fax",6
"03/29/2013","Referral",246
"03/25/2012","Web",37
"03/25/2012","Referral",65
"02/26/2016","Postal mail",12
"02/26/2016","Fax",12
"02/26/2016","Referral",53
"02/26/2016","Phone",31
"02/26/2016","Web",358
"11/07/2013","Postal mail",20
"11/07/2013","Phone",53
"11/07/2013","Web",255
"11/07/2013","Fax",11
"11/07/2013","Referral",71
"11/23/2012","Phone",3
"11/23/2012","Email",1
"11/23/2012","Referral",38
"11/23/2012","Web",48
"11/23/2012","Postal mail",24
"11/23/2012","Fax",7
"06/09/2019","Web",454
"02/20/2017","Web",431
"05/09/2018","Fax",2
"05/09/2018","Postal mail",49
"05/09/2018","Referral",98
"05/09/2018","Web",657
"05/09/2018","Phone",40
"07/10/2014","Phone",45
"07/10/2014","Postal mail",17
"07/10/2014","Referral",127
"07/10/2014","Web",367
"07/10/2014","Fax",7
"02/28/2017","Postal mail",34
"02/28/2017","Referral",86
"02/28/2017","Fax",15
"02/28/2017","Phone",61
"02/28/2017","Web",622
"05/08/2018","Postal mail",59
"05/08/2018","Phone",26
"05/08/2018","Fax",29
"05/08/2018","Referral",144
"05/08/2018","Web",680
"12/07/2018","Postal mail",15
"12/07/2018","Fax",9
"12/07/2018","Phone",46
"12/07/2018","Referral",97
"12/07/2018","Web",579
"01/23/2015","Fax",9
"01/23/2015","Web",395
"01/23/2015","Referral",60
"01/23/2015","Postal mail",143
"01/23/2015","Phone",42
"06/27/2018","Fax",4
"06/27/2018","Phone",30
"06/27/2018","Postal mail",64
"06/27/2018","Referral",82
"06/27/2018","Web",634
"09/06/2017","Fax",5
"09/06/2017","Phone",43
"09/06/2017","Postal mail",31
"09/06/2017","Referral",56
"09/06/2017","Web",621
"04/08/2016","Fax",18
"04/08/2016","Postal mail",21
"04/08/2016","Referral",78
"04/08/2016","Web",430
"04/08/2016","Phone",53
